video_file,frame_number,timestamp_seconds,class_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height,latitude,longitude,elevation,gps_time
downloaded_videos/0047_Back_Bone_Rd_0.mp4,3909,130.4303,1,patches,0.31554439663887024,615,454,856,646,241,192,34.169841067375614,-86.52940085596684,264.99428400268556,2016-10-18T20:08:25.430300Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,3912,130.5304,1,patches,0.35876139998435974,661,210,762,360,101,150,34.16985165591538,-86.52940688858182,264.95638603515624,2016-10-18T20:08:25.530400Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,3913,130.563767,1,patches,0.332387238740921,658,213,765,371,107,158,34.16985518542863,-86.52940889945347,264.94375337931314,2016-10-18T20:08:25.563767Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,3914,130.597133,1,patches,0.31748658418655396,655,218,772,395,117,177,34.16985871494189,-86.52941091032513,264.93112072347003,2016-10-18T20:08:25.597133Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,3914,130.597133,1,patches,0.3131878077983856,649,479,767,562,118,83,34.16985871494189,-86.52941091032513,264.93112072347003,2016-10-18T20:08:25.597133Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,3915,130.6305,1,patches,0.38472816348075867,652,223,774,406,122,183,34.169862244455146,-86.52941292119678,264.9184880676269,2016-10-18T20:08:25.630500Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,3916,130.663867,1,patches,0.40004828572273254,652,223,782,435,130,212,34.1698657739684,-86.52941493206843,264.9058554117839,2016-10-18T20:08:25.663867Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,3917,130.697233,1,patches,0.4388575255870819,655,227,781,460,126,233,34.169869303481654,-86.52941694294009,264.89322275594077,2016-10-18T20:08:25.697233Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,3918,130.7306,1,patches,0.30922412872314453,649,250,784,488,135,238,34.169872832994905,-86.52941895381176,264.88059010009766,2016-10-18T20:08:25.730600Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,3919,130.763967,1,patches,0.3144012987613678,648,255,788,492,140,237,34.16987636250816,-86.52942096468341,264.86795744425456,2016-10-18T20:08:25.763967Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,3929,131.097633,1,patches,0.3389902114868164,626,449,833,647,207,198,34.16991169037484,-86.52944147439301,264.75698143920897,2016-10-18T20:08:26.097633Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,4049,135.101633,1,patches,0.31276488304138184,655,465,822,610,167,145,34.17033046992123,-86.52969138344842,263.5561111501058,2016-10-18T20:08:30.101633Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,4050,135.135,1,patches,0.3348501920700073,655,501,841,648,186,147,34.17033396027982,-86.52969346144236,263.5487236022949,2016-10-18T20:08:30.135000Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,4052,135.201733,1,patches,0.32077696919441223,649,497,822,647,173,150,34.17034094099701,-86.52969761743024,263.5339485066732,2016-10-18T20:08:30.201733Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,4074,135.9358,1,patches,0.3175598978996277,593,572,846,648,253,76,34.17041772888601,-86.52974333329685,263.371422454834,2016-10-18T20:08:30.935800Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,4276,142.675867,2,alligator_crack,0.46176663041114807,559,392,728,636,169,244,34.17106518946588,-86.53024925533309,262.9276448079427,2016-10-18T20:08:37.675867Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,4277,142.709233,2,alligator_crack,0.34422677755355835,579,427,715,576,136,149,34.17106804216281,-86.5302523513483,262.93289093424477,2016-10-18T20:08:37.709233Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,4278,142.7426,2,alligator_crack,0.6207484602928162,580,461,718,643,138,182,34.17107089485973,-86.53025544736349,262.93813706054686,2016-10-18T20:08:37.742600Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,4279,142.775967,2,alligator_crack,0.34177279472351074,577,509,735,647,158,138,34.171073747556655,-86.53025854337868,262.94338318684896,2016-10-18T20:08:37.775967Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,4280,142.809333,2,alligator_crack,0.36414867639541626,603,549,745,648,142,99,34.171076600253585,-86.53026163939387,262.94862931315106,2016-10-18T20:08:37.809333Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,4349,145.111633,2,alligator_crack,0.36362239718437195,598,345,778,644,180,299,34.17127595367003,-86.53047165204865,262.3999938964844,2016-10-18T20:08:40.111633Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,4355,145.311833,2,alligator_crack,0.4956435263156891,618,476,784,623,166,147,34.1712941270275,-86.53049066443462,262.3999938964844,2016-10-18T20:08:40.311833Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,4383,146.2461,2,alligator_crack,0.3885928690433502,626,606,763,648,137,42,34.17137947235349,-86.5305807090858,262.3999938964844,2016-10-18T20:08:41.246100Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,4424,147.614133,4,longitudinal_crack,0.3128277659416199,535,246,897,285,362,39,34.17150452779234,-86.53071379619837,262.41315068359376,2016-10-18T20:08:42.614133Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,4432,147.881067,1,patches,0.34615013003349304,476,291,984,357,508,66,34.171528423324226,-86.53073876568675,262.4188692871094,2016-10-18T20:08:42.881067Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,4548,151.7516,2,alligator_crack,0.3901853859424591,1080,521,1152,598,72,77,34.17186567503214,-86.53109042166173,262.8280643798828,2016-10-18T20:08:46.751600Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,4569,152.4523,2,alligator_crack,0.6227666139602661,698,610,792,648,94,38,34.17192468855065,-86.53115596840438,262.6977022247315,2016-10-18T20:08:47.452300Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,4592,153.219733,2,alligator_crack,0.44381895661354065,571,469,792,647,221,178,34.171990198597314,-86.53122685790062,262.5952584472656,2016-10-18T20:08:48.219733Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,4717,157.390567,2,alligator_crack,0.41332948207855225,577,268,765,645,188,377,34.17231801715493,-86.53161368108634,260.61742813415526,2016-10-18T20:08:52.390567Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,4718,157.423933,2,alligator_crack,0.3350347578525543,569,280,764,650,195,370,34.17232038880885,-86.53161687778496,260.60552354125974,2016-10-18T20:08:52.423933Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,4719,157.4573,2,alligator_crack,0.36057448387145996,576,314,770,646,194,332,34.17232276046276,-86.53162007448357,260.5936189483643,2016-10-18T20:08:52.457300Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,4720,157.490667,2,alligator_crack,0.35874029994010925,592,304,773,644,181,340,34.172325132116676,-86.53162327118218,260.58171435546876,2016-10-18T20:08:52.490667Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,4725,157.6575,2,alligator_crack,0.35371407866477966,576,374,763,646,187,272,34.17233699038625,-86.53163925467524,260.5221913909912,2016-10-18T20:08:52.657500Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,4726,157.690867,2,alligator_crack,0.5280011892318726,584,387,763,647,179,260,34.17233936204016,-86.53164245137386,260.5102867980957,2016-10-18T20:08:52.690867Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,4729,157.790967,2,alligator_crack,0.41310980916023254,575,477,761,648,186,171,34.1723464770019,-86.5316520414697,260.4745730194092,2016-10-18T20:08:52.790967Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,4831,161.194367,2,alligator_crack,0.32755208015441895,672,481,835,647,163,166,34.17259741690848,-86.53200029292796,259.4227897399902,2016-10-18T20:08:56.194367Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,4833,161.2611,2,alligator_crack,0.3068874478340149,682,570,854,648,172,78,34.17260241192486,-86.53200716736819,259.3841891662598,2016-10-18T20:08:56.261100Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,4836,161.3612,2,alligator_crack,0.31076347827911377,752,600,859,648,107,48,34.17260990444943,-86.53201747902855,259.32628830566404,2016-10-18T20:08:56.361200Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,4928,164.430933,2,alligator_crack,0.34198570251464844,149,306,1027,646,878,340,34.172818349137906,-86.53233488644659,258.39068295898437,2016-10-18T20:08:59.430933Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,4930,164.497667,2,alligator_crack,0.40314650535583496,136,325,1062,649,926,324,34.17282232613303,-86.53234203496947,258.3892410888672,2016-10-18T20:08:59.497667Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,4931,164.531033,4,longitudinal_crack,0.3206064701080322,147,344,1065,650,918,306,34.17282431463059,-86.53234560923092,258.3885201538086,2016-10-18T20:08:59.531033Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,4931,164.531033,2,alligator_crack,0.30948182940483093,147,344,1065,650,918,306,34.17282431463059,-86.53234560923092,258.3885201538086,2016-10-18T20:08:59.531033Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,4932,164.5644,2,alligator_crack,0.4336308240890503,139,343,1014,648,875,305,34.172826303128154,-86.53234918349236,258.38779921875,2016-10-18T20:08:59.564400Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,5128,171.104267,4,longitudinal_crack,0.34925737977027893,464,562,1137,649,673,87,34.17319996688515,-86.53287025348843,255.0838948038737,2016-10-18T20:09:06.104267Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,5144,171.638133,4,longitudinal_crack,0.5320386290550232,504,397,947,498,443,101,34.17321853738278,-86.53288609434664,254.8212382039388,2016-10-18T20:09:06.638133Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,5187,173.0729,2,alligator_crack,0.3671815097332001,132,589,300,648,168,59,34.17325681720488,-86.53291160476952,255.0,2016-10-18T20:09:08.072900Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,5188,173.106267,2,alligator_crack,0.36368152499198914,135,615,276,648,141,33,34.17325672211498,-86.53291153764725,255.0,2016-10-18T20:09:08.106267Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,5192,173.239733,2,alligator_crack,0.3132706880569458,246,72,300,131,54,59,34.17325634175539,-86.53291126915812,255.0,2016-10-18T20:09:08.239733Z
downloaded_videos/0047_Back_Bone_Rd_0.mp4,5193,173.2731,2,alligator_crack,0.37633568048477173,240,73,294,130,54,57,34.173256246665495,-86.53291120203585,255.0,2016-10-18T20:09:08.273100Z
